yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
34852024,3485,2024,GA0070100,GA0070100,,N,N,,I,WINDER,WINDER PD,Winder,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,20117,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,0,26,5,7,12,1.5,1.9,2018-01-01,2019-11-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,BARROW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34862024,3486,2024,GA0070200,GA0070200,,N,N,,I,AUBURN,AUBURN PD,Auburn,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,10527,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,1,16,1,4,5,1.5,2.0,2018-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,"BARROW, GWINNETT","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34872024,3487,2024,GA0070300,GA0070300,,N,N,,I,STATHAM,STATHAM PD,Statham,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3192,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,2,8,2,4,6,2.5,4.4,2018-01-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,BARROW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34882024,3488,2024,GA0080000,GA0080000,,N,N,,I,BARTOW,BARTOW CO SO CARTERSVILLE,Bartow,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,79698,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,158,11,169,39,34,73,2.5,3.0,2018-01-01,2020-01-01,2020-01-01,2020-03-01,2020-03-01,2020-03-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34892024,3489,2024,GA0080100,GA0080100,,N,N,,I,CARTERSVILLE,CARTERSVILLE PD,Cartersville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,25543,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,45,3,48,10,7,17,2.2,2.5,2018-01-01,2018-12-01,2018-12-01,2019-07-01,2019-07-01,2021-06-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34902024,3490,2024,GA0080200,GA0080200,,N,N,,I,ADAIRSVILLE,ADAIRSVILLE PD,Adairsville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5107,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,1,2,3,3.3,3.7,2018-01-01,2018-11-01,2018-11-01,2019-03-01,2019-03-01,2019-03-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34912024,3491,2024,GA0080300,GA0080300,,N,N,,I,KINGSTON,KINGSTON PD,Kingston,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,968,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,3.1,4.1,2018-01-01,2019-08-01,2019-08-01,2020-09-01,2020-09-01,2020-09-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34922024,3492,2024,GA0080500,GA0080500,,N,N,,I,WHITE,WHITE,White,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,641,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,6.2,6.2,2018-01-01,2022-09-01,2023-12-01,2024-04-01,2023-12-01,2023-12-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34932024,3493,2024,GA0080600,GA0080600,,N,N,,I,EMERSON,EMERSON PD EMERSON,Emerson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1431,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,0,11,1,1,2,8.4,9.1,2018-01-01,2019-01-01,2019-01-01,2019-07-01,2019-07-01,2019-07-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34942024,3494,2024,GA0080700,GA0080700,,N,N,,I,EUHARLEE,EUHARLEE POLICE DEPARTMENT KINGSTON,Euharlee,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4132,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,1,17,1,2,3,4.1,4.8,2018-01-01,2020-02-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,BARTOW,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
34952024,3495,2024,GA0090000,GA0090000,,N,N,,I,BEN HILL,BEN HILL CO SO FITZGERALD,Ben Hill,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,8267,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,26,5,31,5,15,20,3.7,6.2,2018-01-01,2019-06-01,2019-06-01,2020-04-01,2020-04-01,2020-04-01,N,BEN HILL,Not Specified,Y,Y,Y
34962024,3496,2024,GA0090100,GA0090100,,N,N,,I,FITZGERALD,FITZGERALD PD,Fitzgerald,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,8922,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,24,5,29,2,5,7,2.9,4.0,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-07-01,2020-07-01,N,BEN HILL,Not Specified,Y,Y,Y
34972024,3497,2024,GA0100000,GA0100000,,N,N,,I,BERRIEN,BERRIEN CO SO NASHVILLE,Berrien,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,11200,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,,,,,,,,,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,BERRIEN,Not Specified,Y,Y,Y
34982024,3498,2024,GA0100100,GA0100100,,N,N,,I,NASHVILLE,NASHVILLE PD,Nashville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4949,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,3,4,2.8,3.4,2018-01-01,2019-02-01,2019-02-01,2019-12-01,2019-12-01,2019-12-01,N,BERRIEN,Not Specified,Y,Y,Y
34992024,3499,2024,GA0100200,GA0100200,,N,N,,I,ALAPAHA,ALAPAHA PD,Alapaha,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,494,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2018-12-01,2018-12-01,2019-11-01,2019-06-01,,N,BERRIEN,Not Specified,Y,Y,Y
35012024,3501,2024,GA0100400,GA0100400,,N,N,,I,ENIGMA,ENIGMA PD,Enigma,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1111,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.9,0.9,2018-01-01,2020-11-01,2020-11-01,2021-07-01,2021-07-01,2021-07-01,N,BERRIEN,Not Specified,Y,Y,Y
35022024,3502,2024,GA0110000,GA0110000,,N,N,,I,BIBB,BIBB CO SO MACON,Bibb,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,157013,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,178,48,226,40,125,165,1.4,2.5,2018-01-01,2019-02-01,2019-02-01,2020-05-01,2020-05-01,2020-05-01,N,BIBB,"Macon-Bibb County, GA",Y,Y,Y
35042024,3504,2024,GA0110200,GA0110200,,N,N,,I,GA FORESTRY COMMISSION,GA FORESTRY COMMISSION MACON,Georgia Forestry Commission,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other State Agency,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,3,0,3,2,0,2,0,0,2018-01-01,2019-09-01,2019-09-01,2020-03-01,2020-03-01,2020-03-01,N,BIBB,"Macon-Bibb County, GA",Y,Y,Y
35062024,3506,2024,GA0110400,GA0110400,,N,N,,I,BIBB CO BOARD OF EDUCAT,BIBB CO BOARD OF ED CAMPUS POLICE DEPT MACON,Bibb County Board of Education,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,11,1,12,7,4,11,0,0,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2020-01-01,N,BIBB,"Macon-Bibb County, GA",Y,Y,Y
35072024,3507,2024,GA011099E,GA0110900,,N,N,,I,MERCER UNIVERSITY,MERCER UNIV DPS CAMPUS SECURITY MACON,Mercer University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,19,3,22,4,9,13,0,0,2018-01-01,2018-12-01,2018-12-01,2019-06-01,2019-06-01,2019-06-01,N,BIBB,"Macon-Bibb County, GA",Y,Y,Y
35102024,3510,2024,GA0120000,GA0120000,,N,N,,I,BLECKLEY,BLECKLEY CO SO COCHRAN,Bleckley,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,7837,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,17,10,27,0,18,18,2.2,5.7,2018-01-01,2019-09-01,2019-09-01,2019-10-01,2019-10-01,2019-10-01,N,BLECKLEY,Not Specified,Y,Y,Y
35112024,3511,2024,GA0120100,GA0120100,,N,N,,I,COCHRAN,COCHRAN PD,Cochran,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4664,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,3.0,3.2,2018-01-01,2019-06-01,2019-06-01,2019-08-01,2019-08-01,2021-04-01,N,BLECKLEY,Not Specified,Y,Y,Y
35122024,3512,2024,GA0120200,GA0120200,,N,N,,I,MIDDLE GEORGIA ST UNIV,MIDDLE GA COLLEGE PUBLIC SAFETY DEPT COCHRAN,Middle Georgia State University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,15,1,16,8,5,13,0,0,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,2019-06-01,N,BLECKLEY,Not Specified,Y,Y,Y
35132024,3513,2024,GA0130000,GA0130000,,N,N,,I,BRANTLEY,BRANTLEY CO SO NAHUNTA,Brantley,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,17079,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,20,0,20,2,4,6,1.3,1.5,2018-01-01,2019-10-01,2019-10-01,2020-12-01,2020-12-01,2020-12-01,N,BRANTLEY,"Brunswick-St. Simons, GA",Y,Y,Y
35152024,3515,2024,GA0130200,GA0130200,,N,N,,I,HOBOKEN,HOBOKEN PD,Hoboken,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,491,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,2,3,0,0,0,2.0,6.1,2018-01-01,2020-01-01,,,,,N,BRANTLEY,"Brunswick-St. Simons, GA",Y,Y,Y
35162024,3516,2024,GA0140000,GA0140000,,N,N,,I,BROOKS,BROOKS CO SO QUITMAN,Brooks,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,11524,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,26,8,34,0,13,13,2.3,4.1,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,BROOKS,"Valdosta, GA",Y,Y,Y
35172024,3517,2024,GA0140100,GA0140100,,N,N,,I,QUITMAN,QUITMAN PD,Quitman,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4029,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,3,3,6,3.7,4.5,2018-01-01,2022-01-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,BROOKS,"Valdosta, GA",Y,Y,Y
35192024,3519,2024,GA0150000,GA0150000,,N,N,,I,BRYAN,BRYAN CO SO PEMBROKE,Bryan,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,29629,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,56,12,68,8,30,38,2.2,3.6,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,BRYAN,"Savannah, GA",Y,Y,Y
35212024,3521,2024,GA0150200,GA0150200,,N,N,,I,RICHMOND HILL,RICHMOND HILL PD,Richmond Hill,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,19051,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,1,39,0,9,9,2.0,2.5,2018-01-01,2019-10-01,2019-10-01,2021-03-01,2021-03-01,2021-03-01,N,BRYAN,"Savannah, GA",Y,Y,Y
35222024,3522,2024,GA0160000,GA0160000,,N,N,,I,BULLOCH,BULLOCH CO SO STATESBORO,Bulloch,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,48554,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,83,40,123,4,45,49,1.8,3.5,2018-01-01,2018-12-01,2018-12-01,2021-02-01,2021-02-01,2021-02-01,N,BULLOCH,Not Specified,Y,Y,Y
35232024,3523,2024,GA0160100,GA0160100,,N,N,,I,STATESBORO,STATESBORO PD,Statesboro,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,34788,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,0,60,13,20,33,2.1,2.7,2018-01-01,2019-11-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,BULLOCH,Not Specified,Y,Y,Y
35242024,3524,2024,GA0160200,GA0160200,,N,N,,I,BROOKLET,BROOKLET PD,Brooklet,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2189,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,2,1,3,1.4,1.8,2018-01-01,2019-12-01,2019-12-01,2022-04-01,2020-11-01,2022-04-01,N,BULLOCH,Not Specified,Y,Y,Y
35262024,3526,2024,GA0160400,GA0160400,,N,N,,I,GA SOUTHERN UNIVERSITY,GEORGIA SOUTHERN UNIVERSITY PD STATESBORO,Georgia Southern University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,37,5,42,9,9,18,0,0,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,BULLOCH,Not Specified,Y,Y,Y
35282024,3528,2024,GA0170000,GA0170000,,N,N,,I,BURKE,BURKE CO SO WAYNESBORO,Burke ,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,17499,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,65,18,83,10,37,47,4.3,7.4,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2021-07-01,N,BURKE,"Augusta-Richmond County, GA-SC",Y,Y,Y
35292024,3529,2024,GA0170100,GA0170100,,N,N,,I,WAYNESBORO,WAYNESBORO PD,Waynesboro,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5545,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,0,17,4,4,8,3.8,4.5,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,BURKE,"Augusta-Richmond County, GA-SC",Y,Y,Y
35302024,3530,2024,GA0170200,GA0170200,,N,N,,I,MIDVILLE,MIDVILLE PD,Midville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,379,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,7.9,10.6,2018-01-01,2019-08-01,2024-09-01,2024-09-01,2024-09-01,2024-09-01,N,BURKE,"Augusta-Richmond County, GA-SC",Y,Y,Y
35312024,3531,2024,GA0170300,GA0170300,,N,N,,I,SARDIS,SARDIS PD,Sardis,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,999,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,1,5,1,0,1,5.0,6.0,2018-01-01,2020-01-01,2020-01-01,2021-02-01,2021-02-01,2022-10-01,N,BURKE,"Augusta-Richmond County, GA-SC",Y,Y,Y
35332024,3533,2024,GA0180000,GA0180000,,N,N,,I,BUTTS,BUTTS CO SO JACKSON,Butts,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,21507,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,58,26,84,3,24,27,2.8,5.2,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,BUTTS,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
35382024,3538,2024,GA0190100,GA0190100,,N,N,,I,ARLINGTON,ARLINGTON PD,Arlington,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1130,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,1,0,1,1.8,1.8,2018-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,"CALHOUN, EARLY",Not Specified,Y,Y,Y
35402024,3540,2024,GA0190300,GA0190300,,N,N,,I,LEARY,LEARY PD,Leary,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,495,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,2.0,2.0,2018-01-01,2022-01-01,,,,,N,CALHOUN,Not Specified,Y,Y,Y
35412024,3541,2024,GA0200000,GA0200000,,N,N,,I,CAMDEN,CAMDEN CO SO WOODBINE,Camden,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,18530,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,57,24,81,15,32,47,3.9,6.9,2018-01-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,CAMDEN,Not Specified,Y,Y,Y
35422024,3542,2024,GA0200100,GA0200100,,N,N,,I,KINGSLAND,KINGSLAND PD,Kingsland,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,21064,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,1,29,8,3,11,1.7,1.9,2018-01-01,2019-09-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,CAMDEN,Not Specified,Y,Y,Y
35432024,3543,2024,GA0200200,GA0200200,,N,N,,I,ST. MARYS,SAINT MARYS PD,St. Marys,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,19882,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,9,3,12,1.7,1.8,2018-01-01,2022-05-01,2022-12-01,2022-12-01,2023-06-01,2022-12-01,N,CAMDEN,Not Specified,Y,Y,Y
35452024,3545,2024,GA0210000,GA0210000,,N,N,,I,CANDLER,CANDLER CO SO METTER,Candler,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,7143,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,14,3,17,1,7,8,2.1,3.5,2018-01-01,2019-06-01,2019-06-01,2019-11-01,2019-11-01,2019-11-01,N,CANDLER,Not Specified,Y,Y,Y
35462024,3546,2024,GA0210100,GA0210100,,N,N,,I,METTER,METTER PD,Metter,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3977,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,2,2,4,3.5,4.0,2018-01-01,2019-05-01,2019-05-01,2020-10-01,2020-08-01,2020-10-01,N,CANDLER,Not Specified,Y,Y,Y
35482024,3548,2024,GA0220000,GA0220000,,N,N,,I,CARROLL,CARROLL CO SO CARROLLTON,Carroll,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,79128,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,101,44,145,13,35,48,1.4,2.4,2018-01-01,2018-01-01,2018-01-01,2020-07-01,2020-05-01,2020-10-01,N,CARROLL,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
35492024,3549,2024,GA0220100,GA0220100,,N,N,,I,CARROLLTON,CARROLLTON PD,Carrollton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,28124,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,73,2,75,13,13,26,3.1,3.6,2018-01-01,2020-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,CARROLL,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
35502024,3550,2024,GA0220200,GA0220200,,N,N,,I,VILLA RICA,VILLA RICA PD,Villa Rica,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,19251,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2018-01-01,2019-04-01,2019-04-01,2020-11-01,2020-11-01,2020-11-01,N,"CARROLL, DOUGLAS","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
35512024,3551,2024,GA0220300,GA0220300,,N,N,,I,BOWDON,BOWDON PD,Bowdon,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2229,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,2.2,2.7,2018-01-01,2019-01-01,2019-01-01,2019-06-01,2019-06-01,2019-06-01,N,CARROLL,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
35522024,3552,2024,GA0220400,GA0220400,,N,N,,I,TEMPLE,TEMPLE PD,Temple,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6836,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,1,14,1,1,2,2.0,2.3,2018-01-01,2019-06-01,2019-06-01,2020-09-01,2020-05-01,2020-05-01,N,"CARROLL, HARALSON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
